"Date","Price","Open","High","Low","Vol.","Change %"
"06/16/2023","4,669.00","4,424.75","4,453.25","4,415.25","39.00K","-0.26%"
"06/15/2023","4,681.00","4,378.75","4,441.00","4,350.00","486.41K","1.17%"
"06/14/2023","4,627.00","4,372.00","4,394.75","4,339.75","758.32K","0.06%"
"06/13/2023","4,624.00","4,345.00","4,377.75","4,335.75","1.32M","0.87%"
"06/12/2023","4,584.00","4,306.50","4,346.50","4,305.25","1.67M","0.86%"
"06/09/2023","4,545.00","4,297.75","4,325.50","4,284.00","0.18K","0.26%"
"06/08/2023","4,533.00","4,273.25","4,302.50","4,262.75","1.66M","0.55%"
"06/07/2023","4,508.00","4,292.25","4,304.75","4,269.25","1.93M","-0.29%"
"06/06/2023","4,521.00","4,279.75","4,294.75","4,268.50","1.55M","0.20%"
"06/05/2023","4,512.00","4,288.00","4,305.75","4,273.00","1.67M","-0.17%"
"06/02/2023","4,519.50","4,231.75","4,297.75","4,229.00","1.96M","1.70%"
"06/01/2023","4,444.00","4,188.50","4,239.75","4,178.00","1.87M","0.82%"
"05/31/2023","4,408.00","4,213.00","4,217.75","4,174.00","2.14M","-0.74%"
"05/30/2023","4,441.00","4,239.75","4,243.25","4,200.00","1.96M","5.18%"
"05/29/2023","4,222.25","4,230.50","4,234.25","4,220.25","151.27K","-0.20%"
"05/28/2023","4,230.75","4,238.50","4,238.50","4,229.75","23.03K","-4.71%"
"05/26/2023","4,440.00","4,157.00","4,221.25","4,146.00","1.74M","1.46%"
"05/25/2023","4,376.00","4,157.00","4,175.50","4,131.50","1.97M","0.92%"
"05/24/2023","4,336.00","4,158.00","4,166.25","4,114.00","1.91M","-0.73%"
"05/23/2023","4,368.00","4,207.50","4,222.75","4,153.00","1.69M","-0.91%"
"05/22/2023","4,408.00","4,189.00","4,221.75","4,186.50","1.30M","0.05%"
"05/19/2023","4,406.00","4,215.50","4,227.25","4,191.50","1.71M","-0.05%"
"05/18/2023","4,408.00","4,171.25","4,215.75","4,161.25","1.76M","1.17%"
"05/17/2023","4,357.00","4,126.00","4,179.00","4,122.00","1.58M","1.21%"
"05/16/2023","4,305.00","4,148.25","4,151.50","4,120.00","1.32M","-0.58%"
"05/15/2023","4,330.00","4,132.25","4,156.25","4,123.00","1.18M","0.28%"
"05/12/2023","4,318.00","4,144.50","4,164.50","4,111.75","1.43M","-0.09%"
"05/11/2023","4,322.00","4,152.75","4,168.50","4,121.50","1.47M","-0.23%"
"05/10/2023","4,332.00","4,133.00","4,173.25","4,112.25","1.89M","0.39%"
"05/09/2023","4,315.00","4,150.50","4,153.00","4,131.00","1.00M","-0.35%"
"05/08/2023","4,330.00","4,151.00","4,161.00","4,137.50","1.03M","0.14%"
"05/05/2023","4,324.00","4,077.25","4,163.25","4,076.75","1.55M","1.89%"
"05/04/2023","4,244.00","4,087.00","4,118.00","4,062.25","0.10K","-0.93%"
"05/03/2023","4,284.00","4,133.25","4,167.00","4,095.00","1.66M","-0.76%"
"05/02/2023","4,317.00","4,179.50","4,191.50","4,105.50","2.03M","-1.26%"
"05/01/2023","4,372.00","4,190.00","4,206.25","4,178.50","1.24M","0.00%"
"04/28/2023","4,372.00","4,151.00","4,193.75","4,131.50","0.05K","0.81%"
"04/27/2023","4,337.00","4,085.50","4,166.50","4,080.75","1.69M","2.00%"
"04/26/2023","4,252.00","4,110.25","4,116.25","4,068.75","1.81M","-0.40%"
"04/25/2023","4,269.00","4,157.25","4,158.50","4,091.50","1.77M","-1.88%"
"04/24/2023","4,351.00","4,150.00","4,164.25","4,133.50","1.33M","0.07%"
"04/21/2023","4,348.00","4,153.75","4,161.00","4,135.25","1.65M","0.09%"
"04/20/2023","4,344.00","4,172.25","4,173.50","4,137.00","1.77M","-0.71%"
"04/19/2023","4,375.00","4,176.00","4,187.50","4,150.50","1.29M","0.00%"
"04/18/2023","4,375.00","4,177.00","4,198.25","4,164.50","1.43M","0.18%"
"04/17/2023","4,367.00","4,174.25","4,180.50","4,148.00","1.30M","0.34%"
"04/14/2023","4,352.00","4,168.75","4,189.00","4,138.00","1.88M","-0.14%"
"04/13/2023","4,358.00","4,117.50","4,177.00","4,110.25","1.46M","1.28%"
"04/12/2023","4,303.00","4,137.50","4,177.75","4,113.50","1.85M","-0.42%"
"04/11/2023","4,321.00","4,138.50","4,151.75","4,128.75","1.22M","0.00%"
"04/10/2023","4,321.00","4,139.00","4,143.00","4,098.75","1.17M","0.26%"
"04/07/2023","4,310.00","4,129.00","4,146.75","4,121.00","73.01K","0.00%"
"04/06/2023","4,310.00","4,113.75","4,135.25","4,096.50","1.30M","0.35%"
"04/05/2023","4,295.00","4,134.00","4,135.50","4,099.00","1.47M","-0.28%"
"04/04/2023","4,307.00","4,152.50","4,171.75","4,115.25","0.19K","-0.71%"
"04/03/2023","4,338.00","4,127.00","4,157.75","4,122.75","0.05K","0.37%"
"03/31/2023","4,322.00","4,081.00","4,142.50","4,078.00","1.70M","1.37%"
"03/30/2023","4,263.50","4,058.00","4,087.75","4,052.50","1.33M","0.58%"
"03/29/2023","4,239.00","4,006.50","4,061.25","4,006.00","1.39M","1.53%"
"03/28/2023","4,175.00","4,013.50","4,023.75","3,980.75","1.22M","-0.07%"
"03/27/2023","4,178.00","4,008.00","4,034.25","3,997.50","1.30M","0.48%"
"03/24/2023","4,158.00","3,988.75","4,010.75","3,937.00","1.94M","0.56%"
"03/23/2023","4,135.00","3,972.75","4,039.50","3,948.50","2.24M","-0.34%"
"03/22/2023","4,149.00","4,038.75","4,073.75","3,966.25","1.80M","-1.54%"
"03/21/2023","4,214.00","3,986.50","4,043.25","3,981.75","1.53M","1.44%"
"03/20/2023","4,154.00","3,963.75","3,989.50","3,897.25","1.82M","0.73%"
"03/17/2023","4,124.00","3,962.25","3,974.00","3,923.00","38.53K","-1.20%"
"03/16/2023","4,174.00","3,892.75","3,966.50","3,863.25","466.91K","1.95%"
"03/15/2023","4,094.00","3,920.50","3,931.00","3,834.00","833.64K","-0.73%"
"03/14/2023","4,124.00","3,865.75","3,938.00","3,855.25","1.61M","1.73%"
"03/13/2023","4,054.00","3,887.75","3,938.75","3,808.75","2.75M","-1.10%"
"03/10/2023","4,099.00","3,919.00","3,941.75","3,846.25","0.06K","-2.15%"
"03/09/2023","4,189.00","3,997.00","4,019.75","3,909.50","0.04K","-2.10%"
"03/08/2023","4,279.00","3,990.00","4,003.25","3,971.50","1.83M","0.19%"
"03/07/2023","4,271.00","4,053.75","4,064.50","3,982.50","2.14M","-1.23%"
"03/06/2023","4,324.00","4,049.25","4,082.50","4,041.75","1.53M","0.07%"
"03/03/2023","4,321.00","3,983.00","4,053.00","3,974.00","1.67M","1.60%"
"03/02/2023","4,253.00","3,959.75","3,995.25","3,925.00","1.84M","0.66%"
"03/01/2023","4,225.00","3,968.50","3,991.00","3,943.00","2.04M","-0.45%"
"02/28/2023","4,244.00","3,991.50","4,003.75","3,965.00","1.85M","-0.31%"
"02/27/2023","4,257.00","3,976.50","4,024.75","3,973.00","1.62M","0.35%"
"02/24/2023","4,242.00","4,015.25","4,023.25","3,947.50","2.06M","-1.03%"
"02/23/2023","4,286.00","4,010.00","4,034.25","3,974.25","1.96M","0.47%"
"02/22/2023","4,266.00","4,007.50","4,025.00","3,983.75","1.93M","-0.16%"
"02/21/2023","4,273.00","4,083.00","4,089.25","4,002.00","1.88M","4.81%"
"02/20/2023","4,076.75","4,079.00","4,089.25","4,073.25","121.99K","-0.06%"
"02/19/2023","4,079.00","4,082.75","4,085.75","4,076.25","8.42K","-6.36%"
"02/17/2023","4,356.00","4,095.50","4,096.00","4,055.75","2.01M","-0.30%"
"02/16/2023","4,369.00","4,159.00","4,168.50","4,095.00","0.02K","-1.33%"
"02/15/2023","4,428.00","4,141.25","4,161.75","4,113.00","0.05K","0.29%"
"02/14/2023","4,415.00","4,149.75","4,186.50","4,103.75","2.38M","0.46%"
"02/13/2023","4,395.00","4,105.00","4,150.75","4,078.75","1.38M","1.13%"
"02/10/2023","4,346.00","4,098.00","4,104.25","4,060.75","1.74M","0.32%"
"02/09/2023","4,332.00","4,132.25","4,170.25","4,078.25","1.83M","-0.89%"
"02/08/2023","4,371.00","4,167.25","4,179.25","4,121.25","1.80M","-1.06%"
"02/07/2023","4,418.00","4,123.50","4,188.25","4,098.25","2.18M","1.21%"
"02/06/2023","4,365.00","4,134.25","4,143.00","4,104.00","1.56M","-0.32%"
"02/03/2023","4,379.00","4,176.00","4,194.00","4,132.50","0.03K","-0.73%"
"02/02/2023","4,411.00","4,145.50","4,208.50","4,136.75","0.09K","1.40%"
"02/01/2023","4,350.00","4,085.75","4,163.25","4,048.50","2.00M","1.00%"
"01/31/2023","4,307.00","4,039.25","4,091.25","4,007.50","1.79M","1.37%"
"01/30/2023","4,249.00","4,077.00","4,086.00","4,029.50","1.79M","-1.21%"
"01/27/2023","4,301.00","4,065.00","4,109.25","4,057.25","1.59M","0.21%"
"01/26/2023","4,292.00","4,031.00","4,077.00","4,027.25","0.16K","1.18%"
"01/25/2023","4,242.00","4,039.00","4,040.50","3,963.25","1.76M","-0.02%"
"01/24/2023","4,243.00","4,036.50","4,047.50","4,005.25","1.47M","-0.09%"
"01/23/2023","4,247.00","3,987.00","4,056.75","3,980.25","1.59M","1.26%"
"01/20/2023","4,194.00","3,925.00","3,990.50","3,911.75","1.62M","1.77%"
"01/19/2023","4,121.00","3,945.25","3,948.75","3,901.75","1.90M","-0.72%"
"01/18/2023","4,151.00","4,008.50","4,033.50","3,943.75","0.10K","-1.54%"
"01/17/2023","4,216.00","4,020.00","4,035.25","3,996.75","1.42M","5.05%"
"01/16/2023","4,013.50","4,013.00","4,027.50","3,997.00","153.56K","0.00%"
"01/15/2023","4,013.50","4,020.25","4,022.25","4,011.75","7.84K","-5.01%"
"01/13/2023","4,225.00","4,003.00","4,024.25","3,961.75","1.46M","0.36%"
"01/12/2023","4,210.00","3,991.75","4,021.50","3,954.00","2.10M","0.19%"
"01/11/2023","4,202.00","3,941.00","3,992.50","3,934.50","1.40M","1.08%"
"01/10/2023","4,157.00","3,914.50","3,943.75","3,891.50","1.52M","0.68%"
"01/09/2023","4,129.00","3,918.50","3,973.25","3,909.75","1.70M","-0.05%"
"01/06/2023","4,131.00","3,833.00","3,928.75","3,819.00","2.03M","2.15%"
"01/05/2023","4,044.00","3,871.00","3,885.50","3,822.50","1.68M","-1.10%"
"01/04/2023","4,089.00","3,842.75","3,896.25","3,836.50","1.91M","0.59%"
"01/03/2023","4,065.00","3,895.00","3,906.75","3,814.50","1.78M","5.00%"
"01/02/2023","3,871.50","3,868.00","3,895.75","3,868.00","25.04K","-5.13%"
"12/30/2022","4,081.00","3,869.75","3,871.00","3,821.50","1.40M","-0.28%"
"12/29/2022","4,092.50","3,811.00","3,882.75","3,806.25","1.15M","1.75%"
"12/28/2022","4,022.00","3,858.00","3,875.00","3,804.50","1.28M","-1.25%"
"12/27/2022","4,073.00","3,878.00","3,900.50","3,837.25","1.01M","4.61%"
"12/26/2022","3,893.50","3,868.25","3,895.00","3,868.25","12.55K","-4.50%"
"12/23/2022","4,077.00","3,850.00","3,872.50","3,821.25","1.37M","0.52%"
"12/22/2022","4,056.00","3,915.00","3,919.75","3,788.50","1.84M","-1.43%"
"12/21/2022","4,115.00","3,857.25","3,918.75","3,855.50","1.52M","1.40%"
"12/20/2022","4,058.00","3,842.75","3,866.50","3,803.50","1.54M","0.10%"
"12/19/2022","4,054.00","3,874.00","3,899.00","3,827.25","1.41M","-0.83%"
"12/16/2022","4,088.00","3,890.50","3,904.25","3,842.00","40.98K","-1.21%"
"12/15/2022","4,138.00","4,004.25","4,010.25","3,878.50","560.67K","-2.59%"
"12/14/2022","4,248.00","4,021.75","4,073.00","3,965.25","712.44K","-0.82%"
"12/13/2022","4,283.00","3,989.25","4,145.00","3,985.00","1.42M","0.71%"
"12/12/2022","4,253.00","3,933.00","3,992.75","3,924.50","1.62M","1.36%"
"12/09/2022","4,196.00","3,964.75","3,990.00","3,930.00","1.74M","-0.57%"
"12/08/2022","4,220.00","3,935.75","3,977.25","3,916.00","1.71M","0.72%"
"12/07/2022","4,190.00","3,944.50","3,961.50","3,914.00","1.76M","-0.45%"
"12/06/2022","4,209.00","4,005.75","4,014.75","3,921.50","1.87M","-1.41%"
"12/05/2022","4,269.00","4,074.00","4,075.75","3,987.25","1.50M","-1.68%"
"12/02/2022","4,342.00","4,077.50","4,085.50","4,006.75","1.85M","-0.21%"
"12/01/2022","4,351.00","4,094.50","4,110.00","4,054.50","1.83M","-0.11%"
"11/30/2022","4,356.00","3,962.25","4,093.50","3,942.75","2.48M","2.86%"
"11/29/2022","4,235.00","3,972.00","3,990.25","3,941.25","1.50M","-0.22%"
"11/28/2022","4,244.50","4,020.25","4,024.00","3,960.25","1.48M","-1.63%"
"11/25/2022","4,315.00","4,038.75","4,049.25","4,024.75","608.80K","6.70%"
"11/24/2022","4,044.00","4,041.00","4,049.00","4,037.25","111.62K","-6.28%"
"11/23/2022","4,315.00","4,010.00","4,039.50","4,002.00","1.28M","0.68%"
"11/22/2022","4,286.00","3,957.75","4,012.50","3,945.25","1.16M","1.25%"
"11/21/2022","4,233.00","3,972.50","3,982.00","3,937.50","1.18M","-0.14%"
"11/18/2022","4,239.00","3,960.50","3,994.00","3,942.50","1.53M","0.47%"
"11/17/2022","4,219.00","3,977.25","3,990.25","3,912.50","1.56M","-0.31%"
"11/16/2022","4,232.00","3,992.00","4,015.75","3,962.00","1.50M","-0.75%"
"11/15/2022","4,264.00","3,974.75","4,050.75","3,960.00","2.23M","0.80%"
"11/14/2022","4,230.00","3,984.00","4,017.50","3,964.00","1.59M","-0.80%"
"11/11/2022","4,264.00","3,973.00","4,009.75","3,951.00","1.93M","1.28%"
"11/10/2022","4,210.00","3,757.00","3,973.50","3,751.50","2.41M","4.36%"
"11/09/2022","4,034.00","3,832.50","3,848.75","3,750.00","1.89M","-1.97%"
"11/08/2022","4,115.00","3,812.75","3,867.00","3,792.75","1.88M","0.69%"
"11/07/2022","4,087.00","3,750.00","3,821.75","3,738.25","1.48M","0.89%"
"11/04/2022","4,051.00","3,724.00","3,805.50","3,711.00","2.49M","1.28%"
"11/03/2022","4,000.00","3,766.75","3,782.50","3,704.25","1.89M","-1.01%"
"11/02/2022","4,041.00","3,863.00","3,907.00","3,760.25","2.21M","-2.40%"
"11/01/2022","4,140.50","3,884.00","3,928.00","3,852.50","1.90M","-0.25%"
"10/31/2022","4,151.00","3,911.50","3,914.75","3,872.25","2.00M","-0.60%"
"10/28/2022","4,176.00","3,798.25","3,924.25","3,776.75","2.08M","2.28%"
"10/27/2022","4,083.00","3,844.25","3,870.75","3,757.50","2.21M","-0.56%"
"10/26/2022","4,106.00","3,841.00","3,897.50","3,824.25","2.12M","-0.70%"
"10/25/2022","4,135.00","3,803.25","3,874.25","3,790.00","1.84M","1.65%"
"10/24/2022","4,068.00","3,771.00","3,822.00","3,736.50","2.11M","1.14%"
"10/21/2022","4,022.00","3,677.75","3,773.25","3,641.50","2.68M","2.24%"
"10/20/2022","3,934.00","3,708.00","3,748.00","3,666.25","2.40M","-0.81%"
"10/19/2022","3,966.00","3,759.75","3,774.25","3,676.75","2.35M","-0.63%"
"10/18/2022","3,991.00","3,706.25","3,777.25","3,697.25","2.75M","1.11%"
"10/17/2022","3,947.00","3,591.00","3,702.50","3,590.50","1.95M","2.44%"
"10/14/2022","3,853.00","3,680.25","3,733.75","3,591.25","2.73M","-1.91%"
"10/13/2022","3,928.00","3,596.25","3,697.75","3,502.00","3.29M","2.48%"
"10/12/2022","3,833.00","3,607.00","3,635.25","3,585.50","1.95M","-0.29%"
"10/11/2022","3,844.00","3,624.75","3,653.25","3,579.00","2.40M","-0.70%"
"10/10/2022","3,871.00","3,638.75","3,667.50","3,600.00","2.02M","-0.74%"
"10/07/2022","3,900.00","3,745.75","3,770.50","3,632.50","2.24M","-2.13%"
"10/06/2022","3,985.00","3,795.75","3,819.50","3,750.00","2.16M","-0.92%"
"10/05/2022","4,022.00","3,801.00","3,820.00","3,734.00","2.09M","-0.22%"
"10/04/2022","4,031.00","3,696.50","3,808.75","3,686.25","2.38M","2.99%"
"10/03/2022","3,914.00","3,593.25","3,711.75","3,571.75","2.32M","2.35%"
"09/30/2022","3,824.00","3,656.50","3,693.75","3,595.25","2.98M","-1.37%"
"09/29/2022","3,877.00","3,730.25","3,736.00","3,622.00","0.40K","-2.00%"
"09/28/2022","3,956.00","3,668.50","3,751.25","3,613.00","2.78M","1.54%"
"09/27/2022","3,896.00","3,668.00","3,733.00","3,635.25","2.96M","-0.26%"
"09/26/2022","3,906.00","3,705.25","3,730.50","3,657.50","0.03K","-1.01%"
"09/23/2022","3,946.00","3,777.25","3,783.25","3,660.25","2.91M","-1.60%"
"09/22/2022","4,010.00","3,794.00","3,833.00","3,763.50","2.58M","-0.84%"
"09/21/2022","4,044.00","3,878.75","3,925.25","3,792.00","2.44M","-1.58%"
"09/20/2022","4,109.00","3,923.00","3,936.25","3,843.25","2.36M","-1.08%"
"09/19/2022","4,154.00","3,889.50","3,927.00","3,846.25","2.10M","0.68%"
"09/16/2022","4,126.00","3,888.50","3,888.50","3,846.00","44.59K","-0.70%"
"09/15/2022","4,155.00","3,955.00","3,959.50","3,888.00","438.92K","-1.09%"
"09/14/2022","4,201.00","3,936.75","3,962.75","3,911.25","662.60K","0.38%"
"09/13/2022","4,185.00","4,118.25","4,158.00","3,919.75","1.42M","-3.73%"
"09/12/2022","4,347.00","4,077.25","4,119.75","4,062.25","1.72M","1.05%"
"09/09/2022","4,302.00","4,010.25","4,077.25","4,005.75","1.68M","1.53%"
"09/08/2022","4,237.00","3,980.00","4,011.50","3,942.75","2.36M","0.74%"
"09/07/2022","4,206.00","3,907.50","3,988.75","3,883.50","1.96M","1.69%"
"09/06/2022","4,136.00","3,929.00","3,963.25","3,886.75","2.36M","5.00%"
"09/05/2022","3,939.00","3,932.75","3,946.00","3,918.75","231.16K","0.15%"
"09/04/2022","3,933.00","3,928.75","3,933.75","3,915.50","24.15K","-5.21%"
"09/02/2022","4,149.00","3,967.50","4,019.25","3,906.00","2.51M","-1.33%"
"09/01/2022","4,205.00","3,958.00","3,971.25","3,903.50","2.21M","0.29%"
"08/31/2022","4,193.00","3,987.25","4,018.25","3,953.00","2.37M","-0.50%"
"08/30/2022","4,214.00","4,035.75","4,072.75","3,964.50","2.56M","-1.15%"
"08/29/2022","4,263.00","4,024.00","4,064.00","4,006.75","1.96M","-0.63%"
"08/26/2022","4,290.00","4,198.25","4,217.25","4,042.75","2.24M","-3.25%"
"08/25/2022","4,434.00","4,148.75","4,202.75","4,143.00","1.64M","1.35%"
"08/24/2022","4,375.00","4,128.25","4,158.50","4,110.75","1.35M","0.30%"
"08/23/2022","4,362.00","4,147.00","4,161.75","4,118.00","1.58M","-0.25%"
"08/22/2022","4,373.00","4,221.00","4,221.50","4,131.50","1.72M","-2.02%"
"08/19/2022","4,463.00","4,287.00","4,288.00","4,220.75","1.70M","-1.24%"
"08/18/2022","4,519.00","4,279.50","4,295.50","4,258.00","1.37M","0.20%"
"08/17/2022","4,510.00","4,309.25","4,315.00","4,255.00","1.64M","-0.44%"
"08/16/2022","4,530.00","4,294.50","4,327.50","4,278.75","0.18K","0.22%"
"08/15/2022","4,520.00","4,277.00","4,304.75","4,249.00","0.14K","0.38%"
"08/12/2022","4,503.00","4,219.25","4,282.75","4,208.25","1.30M","1.81%"
"08/11/2022","4,423.00","4,210.75","4,260.50","4,202.75","1.60M","0.00%"
"08/10/2022","4,423.00","4,128.75","4,213.50","4,113.75","1.63M","1.84%"
"08/09/2022","4,343.00","4,148.50","4,155.00","4,113.00","1.28M","-0.16%"
"08/08/2022","4,350.00","4,149.75","4,188.00","4,129.25","1.54M","-0.11%"
"08/05/2022","4,355.00","4,152.00","4,166.25","4,103.75","1.72M","0.25%"
"08/04/2022","4,344.00","4,150.25","4,173.25","4,136.00","1.25M","-0.11%"
"08/03/2022","4,349.00","4,097.00","4,170.00","4,084.50","1.70M","1.23%"
"08/02/2022","4,296.00","4,119.75","4,143.00","4,080.50","1.89M","-0.12%"
"08/01/2022","4,301.00","4,137.50","4,147.25","4,097.00","1.78M","-0.07%"
"07/29/2022","4,304.00","4,105.00","4,144.00","4,081.00","1.92M","1.44%"
"07/28/2022","4,243.00","4,022.00","4,111.00","3,994.50","2.01M","1.17%"
"07/27/2022","4,194.00","3,939.25","4,042.75","3,938.75","1.74M","2.44%"
"07/26/2022","4,094.00","3,959.00","3,964.50","3,913.25","1.59M","-1.16%"
"07/25/2022","4,142.00","3,967.75","3,988.75","3,946.00","1.49M","0.15%"
"07/22/2022","4,136.00","3,988.00","4,016.25","3,941.50","1.74M","-1.27%"
"07/21/2022","4,189.00","3,954.00","4,004.75","3,930.25","1.82M","0.92%"
"07/20/2022","4,151.00","3,947.00","3,977.25","3,922.25","1.73M","0.63%"
"07/19/2022","4,125.00","3,838.50","3,948.00","3,834.00","1.61M","2.89%"
"07/18/2022","4,009.00","3,878.50","3,909.50","3,820.25","1.44M","-0.79%"
"07/15/2022","4,041.00","3,797.75","3,868.25","3,780.25","1.52M","2.07%"
"07/14/2022","3,959.00","3,795.75","3,806.25","3,723.75","1.92M","-0.28%"
"07/13/2022","3,970.00","3,825.00","3,873.00","3,752.00","2.16M","-0.35%"
"07/12/2022","3,984.00","3,862.00","3,876.50","3,804.75","1.64M","-1.09%"
"07/11/2022","4,028.00","3,900.00","3,900.75","3,850.00","1.49M","-1.43%"
"07/08/2022","4,086.50","3,897.00","3,922.00","3,868.00","1.49M","0.20%"
"07/07/2022","4,078.50","3,853.75","3,914.25","3,832.50","1.31M","1.61%"
"07/06/2022","4,014.00","3,838.00","3,875.00","3,808.75","1.68M","0.65%"
"07/05/2022","3,988.00","3,828.50","3,857.75","3,744.00","0.16K","3.67%"
"07/04/2022","3,846.75","3,812.00","3,855.75","3,793.25","169.38K","0.91%"
"07/03/2022","3,812.00","3,827.75","3,827.75","3,809.75","12.01K","-4.34%"
"07/01/2022","3,985.00","3,782.00","3,833.50","3,744.50","1.75M","0.68%"
"06/30/2022","3,958.00","3,822.75","3,825.00","3,741.25","2.39M","-1.10%"
"06/29/2022","4,002.00","3,828.25","3,840.00","3,801.25","1.72M","-0.50%"
"06/28/2022","4,022.00","3,911.25","3,950.00","3,821.75","1.79M","-1.57%"
"06/27/2022","4,086.00","3,915.00","3,948.00","3,892.50","1.50M","-0.29%"
"06/24/2022","4,098.00","3,785.25","3,919.75","3,781.25","1.56M","2.94%"
"06/23/2022","3,981.00","3,761.25","3,805.75","3,735.00","1.61M","0.78%"
"06/22/2022","3,950.00","3,766.25","3,805.50","3,693.25","1.66M","-0.53%"
"06/21/2022","3,971.00","3,684.00","3,783.75","3,661.50","1.57M","6.83%"
"06/20/2022","3,717.00","3,705.75","3,724.50","3,662.25","243.02K","0.31%"
"06/19/2022","3,705.50","3,683.75","3,707.50","3,683.75","17.35K","-4.40%"
"06/17/2022","3,876.00","3,677.50","3,710.75","3,665.75","40.26K","-0.23%"
"06/16/2022","3,885.00","3,794.25","3,828.75","3,639.00","544.03K","-3.19%"
"06/15/2022","4,013.00","3,740.00","3,839.00","3,720.25","0.17K","1.01%"
"06/14/2022","3,973.00","3,758.25","3,805.00","3,705.25","1.34M","-0.25%"
"06/13/2022","3,983.00","3,870.75","3,876.50","3,732.50","2.16M","-3.40%"
"06/10/2022","4,123.00","4,025.25","4,029.50","3,895.25","2.12M","-2.18%"
"06/09/2022","4,215.00","4,116.00","4,144.25","4,014.75","2.02M","-2.29%"
"06/08/2022","4,314.00","4,150.75","4,160.00","4,105.25","1.71M","-1.03%"
"06/07/2022","4,359.00","4,122.00","4,164.00","4,076.00","1.68M","0.88%"
"06/06/2022","4,321.00","4,110.50","4,168.25","4,104.50","1.46M","0.56%"
"06/03/2022","4,297.00","4,177.75","4,189.00","4,096.75","1.53M","-1.56%"
"06/02/2022","4,365.00","4,097.75","4,179.00","4,072.25","1.51M","1.80%"
"06/01/2022","4,288.00","4,138.50","4,165.00","4,071.50","1.91M","-0.60%"
"05/31/2022","4,314.00","4,164.50","4,202.25","4,102.75","2.22M","3.26%"
"05/30/2022","4,177.75","4,167.25","4,202.25","4,161.50","210.47K","0.25%"
"05/29/2022","4,167.50","4,165.75","4,173.00","4,157.75","13.14K","-3.57%"
"05/27/2022","4,322.00","4,047.50","4,168.25","4,041.25","1.55M","2.39%"
"05/26/2022","4,221.00","3,972.25","4,073.50","3,960.50","1.49M","1.93%"
"05/25/2022","4,141.00","3,950.00","3,997.75","3,913.50","1.74M","0.90%"
"05/24/2022","4,104.00","3,951.75","3,954.50","3,872.00","2.02M","-0.73%"
"05/23/2022","4,134.00","3,910.50","3,982.25","3,906.50","1.74M","1.47%"
"05/20/2022","4,074.00","3,900.50","3,949.50","3,807.50","2.41M","-0.22%"
"05/19/2022","4,083.00","3,916.50","3,943.50","3,856.00","2.32M","-0.75%"
"05/18/2022","4,114.00","4,091.25","4,095.00","3,905.50","2.20M","-3.86%"
"05/17/2022","4,279.00","4,002.00","4,091.50","4,000.50","1.72M","2.22%"
"05/16/2022","4,186.00","4,025.00","4,043.50","3,979.50","1.70M","-0.36%"
"05/13/2022","4,201.00","3,916.25","4,036.00","3,915.50","1.86M","2.31%"
"05/12/2022","4,106.00","3,939.75","3,961.75","3,855.00","2.38M","-0.48%"
"05/11/2022","4,126.00","3,990.50","4,050.50","3,923.75","0.16K","-1.60%"
"05/10/2022","4,193.00","3,993.25","4,065.50","3,953.00","2.25M","0.24%"
"05/09/2022","4,183.00","4,087.25","4,099.00","3,970.00","2.14M","-3.31%"
"05/06/2022","4,326.00","4,146.50","4,153.25","4,062.00","2.31M","-0.35%"
"05/05/2022","4,341.00","4,289.75","4,300.75","4,099.25","2.39M","-3.81%"
"05/04/2022","4,513.00","4,171.25","4,303.00","4,142.75","1.78M","2.85%"
"05/03/2022","4,388.00","4,145.50","4,195.75","4,129.00","1.68M","0.46%"
"05/02/2022","4,368.00","4,144.00","4,165.75","4,056.00","2.35M","0.28%"
"04/29/2022","4,356.00","4,244.00","4,279.75","4,118.75","2.12M","-3.22%"
"04/28/2022","4,501.00","4,213.00","4,303.50","4,182.50","1.80M","2.27%"
"04/27/2022","4,401.00","4,149.50","4,236.25","4,149.00","2.04M","0.66%"
"04/26/2022","4,372.00","4,294.00","4,303.50","4,136.75","2.02M","-3.10%"
"04/25/2022","4,512.00","4,259.00","4,296.50","4,195.25","2.28M","0.20%"
"04/22/2022","4,503.00","4,385.75","4,393.25","4,247.50","2.04M","-2.64%"
"04/21/2022","4,625.00","4,468.00","4,509.00","4,380.00","1.70M","-1.24%"
"04/20/2022","4,683.00","4,441.00","4,484.25","4,432.75","1.42M","-0.07%"
"04/19/2022","4,686.25","4,399.00","4,467.00","4,371.75","1.47M","1.89%"
"04/18/2022","4,599.25","4,390.00","4,406.25","4,355.50","1.15M","0.01%"
"04/14/2022","4,599.00","4,438.50","4,455.75","4,385.00","1.40M","-0.84%"
"04/13/2022","4,638.00","4,396.75","4,449.50","4,384.00","1.25M","1.09%"
"04/12/2022","4,588.00","4,411.00","4,466.75","4,375.50","1.74M","-0.84%"
"04/11/2022","4,626.75","4,488.75","4,491.25","4,403.50","1.43M","-1.80%"
"04/08/2022","4,711.75","4,494.75","4,519.75","4,468.75","1.36M","0.15%"
"04/07/2022","4,704.50","4,471.25","4,517.25","4,444.50","1.45M","0.21%"
"04/06/2022","4,694.50","4,526.25","4,528.75","4,444.50","1.80M","-0.95%"
"04/05/2022","4,739.50","4,576.25","4,588.75","4,507.75","1.30M","-0.82%"
"04/04/2022","4,778.50","4,538.25","4,580.00","4,527.75","1.03M","0.82%"
